gender,age,time_of_day,date
1,30,20,0820
1,33,20,0820
1,25,20,0820
1,31,20,0820
1,41,20,0820
1,30,20,0820
1,47,20,0820
1,32,20,0820
1,30,21,0820
1,26,21,0820
1,56,21,0820
1,31,21,0820
1,42,21,0820
1,24,21,0820
1,24,21,0820
1,37,21,0820
1,31,21,0820
1,24,21,0820
1,24,21,0820
1,32,21,0820
1,29,21,0820
1,26,21,0820
1,37,21,0820
1,23,21,0820
1,22,22,0820
1,26,22,0820
1,27,22,0820
1,26,22,0820
1,29,22,0820
1,33,22,0820
1,52,22,0820
1,38,22,0820
1,29,22,0820
1,40,22,0820
1,42,22,0820
1,29,22,0820
1,48,22,0820
1,30,23,0820
1,41,23,0820
1,28,23,0820
1,31,23,0820
1,34,23,0820
1,27,23,0820
1,29,0,0821
1,32,1,0821
1,37,1,0821
1,33,5,0821
1,25,5,0821
1,30,5,0821
1,51,5,0821
1,43,5,0821
1,29,5,0821
1,27,5,0821
1,25,5,0821
1,32,6,0821
1,26,6,0821
1,49,6,0821
1,47,6,0821
1,43,6,0821
1,29,6,0821
1,54,6,0821
1,49,6,0821
1,32,6,0821
1,17,6,0821
1,26,6,0821
1,30,6,0821
1,40,6,0821
1,41,6,0821
1,30,7,0821
1,23,7,0821
1,28,7,0821
1,21,7,0821
1,28,7,0821
1,42,7,0821
1,23,7,0821
1,26,7,0821
1,49,7,0821
1,56,7,0821
1,49,7,0821
1,49,7,0821
1,33,7,0821
1,33,7,0821
1,43,7,0821
1,45,7,0821
1,25,7,0821
1,26,7,0821
1,59,7,0821
1,25,7,0821
1,24,7,0821
1,43,7,0821
1,48,7,0821
1,33,7,0821
1,43,7,0821
1,23,7,0821
1,23,7,0821
1,49,7,0821
1,29,7,0821
1,43,7,0821
1,29,7,0821
1,36,7,0821
1,53,7,0821
1,29,7,0821
1,30,7,0821
1,34,7,0821
1,33,7,0821
1,29,7,0821
1,26,7,0821
1,32,7,0821
1,30,7,0821
1,40,7,0821
1,34,7,0821
1,47,7,0821
1,25,8,0821
1,29,8,0821
1,37,8,0821
1,41,8,0821
1,25,8,0821
1,29,8,0821
1,45,8,0821
1,39,8,0821
1,52,8,0821
1,28,8,0821
1,46,8,0821
1,26,8,0821
1,60,8,0821
1,51,8,0821
1,59,8,0821
1,37,8,0821
1,39,8,0821
1,28,8,0821
1,25,8,0821
1,30,8,0821
1,27,8,0821
1,33,8,0821
1,29,8,0821
1,37,8,0821
1,27,8,0821
1,32,8,0821
1,44,8,0821
1,49,8,0821
1,28,8,0821
1,26,8,0821
1,37,8,0821
1,31,8,0821
1,31,8,0821
1,58,8,0821
1,25,8,0821
1,54,8,0821
1,41,8,0821
1,37,8,0821
1,29,8,0821
1,29,8,0821
1,58,8,0821
1,37,8,0821
1,27,8,0821
1,42,8,0821
1,27,8,0821
1,48,8,0821
1,44,8,0821
1,28,8,0821
1,48,8,0821
1,60,8,0821
1,49,8,0821
1,26,8,0821
1,33,8,0821
1,31,8,0821
1,35,8,0821
1,28,8,0821
1,39,8,0821
1,52,8,0821
1,31,8,0821
1,28,9,0821
1,24,9,0821
1,33,9,0821
1,49,9,0821
1,42,9,0821
1,31,9,0821
1,40,9,0821
1,24,9,0821
1,28,9,0821
1,30,9,0821
1,30,9,0821
1,27,9,0821
1,54,9,0821
1,27,9,0821
1,29,9,0821
1,19,9,0821
1,47,9,0821
1,44,9,0821
1,56,9,0821
1,17,10,0821
1,27,10,0821
1,30,10,0821
1,30,10,0821
1,28,10,0821
1,33,10,0821
1,41,10,0821
1,27,10,0821
1,19,10,0821
1,28,10,0821
1,49,10,0821
1,43,10,0821
1,37,10,0821
1,22,11,0821
1,28,11,0821
1,49,11,0821
1,46,11,0821
1,29,11,0821
1,35,11,0821
1,34,11,0821
1,49,11,0821
1,37,11,0821
1,49,11,0821
1,24,11,0821
1,28,11,0821
1,29,11,0821
1,49,11,0821
1,37,11,0821
1,31,11,0821
1,28,11,0821
1,47,11,0821
1,40,11,0821
1,31,11,0821
1,32,11,0821
1,35,12,0821
1,57,12,0821
1,54,12,0821
1,29,12,0821
1,54,12,0821
1,36,12,0821
1,57,12,0821
1,29,12,0821
1,34,12,0821
1,36,12,0821
1,29,12,0821
1,51,12,0821
1,30,12,0821
1,37,12,0821
1,29,12,0821
1,31,12,0821
1,27,12,0821
1,31,12,0821
1,49,13,0821
1,28,13,0821
1,53,13,0821
1,62,13,0821
1,26,13,0821
1,47,13,0821
1,25,13,0821
1,36,13,0821
1,29,13,0821
1,26,13,0821
1,28,13,0821
1,19,14,0821
1,32,14,0821
1,62,14,0821
1,27,14,0821
1,30,14,0821
1,48,14,0821
1,37,14,0821
1,59,14,0821
1,29,14,0821
1,33,14,0821
1,57,14,0821
1,27,14,0821
1,41,14,0821
1,23,14,0821
1,49,14,0821
1,37,14,0821
1,23,14,0821
1,25,14,0821
1,59,14,0821
1,53,14,0821
1,26,15,0821
1,28,15,0821
1,33,15,0821
1,56,15,0821
1,62,15,0821
1,46,15,0821
1,26,15,0821
1,26,15,0821
1,31,15,0821
1,29,15,0821
1,28,15,0821
1,32,15,0821
1,19,15,0821
1,39,15,0821
1,51,16,0821
1,32,16,0821
1,30,16,0821
1,49,16,0821
1,49,16,0821
1,41,16,0821
1,25,16,0821
1,28,16,0821
1,37,16,0821
1,26,16,0821
1,24,16,0821
1,30,16,0821
1,56,16,0821
1,29,16,0821
1,41,16,0821
1,34,16,0821
1,21,16,0821
1,27,16,0821
1,49,16,0821
1,28,16,0821
1,25,16,0821
1,25,16,0821
1,27,16,0821
1,20,16,0821
1,44,16,0821
1,28,16,0821
1,26,16,0821
1,37,16,0821
1,28,16,0821
1,27,16,0821
1,43,16,0821
1,53,16,0821
1,29,16,0821
1,40,16,0821
1,33,16,0821
1,30,16,0821
1,37,16,0821
1,39,16,0821
1,43,16,0821
1,50,16,0821
1,43,16,0821
1,35,16,0821
1,64,16,0821
1,26,16,0821
1,36,16,0821
1,21,17,0821
1,37,17,0821
1,30,17,0821
1,28,17,0821
1,28,17,0821
1,27,17,0821
1,51,17,0821
1,32,17,0821
1,40,17,0821
1,27,17,0821
1,23,17,0821
1,30,17,0821
1,26,17,0821
1,29,17,0821
1,34,17,0821
1,28,17,0821
1,31,17,0821
1,25,17,0821
1,46,17,0821
1,47,17,0821
1,27,17,0821
1,35,17,0821
1,24,17,0821
1,66,17,0821
1,35,17,0821
1,23,17,0821
1,26,17,0821
1,32,17,0821
1,25,17,0821
1,23,17,0821
1,44,17,0821
1,30,17,0821
1,51,17,0821
1,53,17,0821
1,35,17,0821
1,27,17,0821
1,31,17,0821
1,26,17,0821
1,60,17,0821
1,30,17,0821
1,62,17,0821
1,45,17,0821
1,28,17,0821
1,29,17,0821
1,28,17,0821
1,31,17,0821
1,29,17,0821
1,38,17,0821
1,30,17,0821
1,27,17,0821
1,34,17,0821
1,30,17,0821
1,31,17,0821
1,43,17,0821
1,32,17,0821
1,44,17,0821
1,24,17,0821
1,66,17,0821
1,27,17,0821
1,49,17,0821
1,32,17,0821
1,25,17,0821
1,26,17,0821
1,37,17,0821
1,27,17,0821
1,26,17,0821
1,52,17,0821
1,29,17,0821
1,32,17,0821
1,24,17,0821
1,39,17,0821
1,43,17,0821
1,25,17,0821
1,26,17,0821
1,39,17,0821
1,33,17,0821
1,37,17,0821
1,54,17,0821
1,48,17,0821
1,33,17,0821
1,59,17,0821
1,24,17,0821
1,19,17,0821
1,28,17,0821
1,54,18,0821
1,60,18,0821
1,33,18,0821
1,32,18,0821
1,32,18,0821
1,29,18,0821
1,26,18,0821
1,29,18,0821
1,29,18,0821
1,29,18,0821
1,39,18,0821
1,30,18,0821
1,54,18,0821
1,32,18,0821
1,30,18,0821
1,25,18,0821
1,37,18,0821
1,30,18,0821
1,25,18,0821
1,31,18,0821
1,32,18,0821
1,30,18,0821
1,27,18,0821
1,23,18,0821
1,32,18,0821
1,50,18,0821
1,59,18,0821
1,34,18,0821
1,24,18,0821
1,32,18,0821
1,33,18,0821
1,36,18,0821
1,62,18,0821
1,32,18,0821
1,35,18,0821
1,28,18,0821
1,32,18,0821
1,37,18,0821
1,37,18,0821
1,37,18,0821
1,42,18,0821
1,33,18,0821
1,32,18,0821
1,42,18,0821
1,66,18,0821
1,23,18,0821
1,59,18,0821
1,44,18,0821
1,31,18,0821
1,27,18,0821
1,34,18,0821
1,29,18,0821
1,44,18,0821
1,19,18,0821
1,28,18,0821
1,28,19,0821
1,43,19,0821
1,25,19,0821
1,31,19,0821
1,28,19,0821
1,26,19,0821
1,32,19,0821
1,23,19,0821
1,34,19,0821
1,33,19,0821
1,66,19,0821
1,28,19,0821
1,27,19,0821
1,30,19,0821
1,56,19,0821
1,56,19,0821
1,27,19,0821
1,42,19,0821
1,31,19,0821
1,30,19,0821
1,28,19,0821
1,31,19,0821
1,23,19,0821
1,29,19,0821
1,33,19,0821
1,28,19,0821
1,28,19,0821
1,39,19,0821
1,34,19,0821
1,23,19,0821
1,49,19,0821
1,27,19,0821
1,32,19,0821
1,32,19,0821
1,27,19,0821
1,28,19,0821
1,41,19,0821
1,33,19,0821
1,32,19,0821
1,36,20,0821
1,37,20,0821
1,33,20,0821
1,32,20,0821
1,34,20,0821
1,23,20,0821
1,55,20,0821
1,32,20,0821
1,21,20,0821
1,33,20,0821
1,29,20,0821
1,26,20,0821
1,29,20,0821
1,47,20,0821
1,32,20,0821
1,27,20,0821
1,30,20,0821
1,31,20,0821
1,37,20,0821
1,23,20,0821
1,28,20,0821
1,25,20,0821
1,29,20,0821
1,26,20,0821
1,28,20,0821
1,27,20,0821
1,25,21,0821
1,32,21,0821
1,30,21,0821
1,32,21,0821
1,27,21,0821
1,24,21,0821
1,28,21,0821
1,36,21,0821
1,28,21,0821
1,27,21,0821
1,27,21,0821
1,26,21,0821
1,26,21,0821
1,34,21,0821
1,32,22,0821
1,54,22,0821
1,34,22,0821
1,23,22,0821
1,22,22,0821
1,29,22,0821
1,34,22,0821
1,53,22,0821
1,30,22,0821
1,42,22,0821
1,36,22,0821
1,49,22,0821
1,30,22,0821
1,34,22,0821
1,29,22,0821
1,25,23,0821
1,30,23,0821
1,25,23,0821
1,33,0,0822
1,26,0,0822
1,39,0,0822
1,29,5,0822
1,24,5,0822
1,51,5,0822
1,33,5,0822
1,38,6,0822
1,26,6,0822
1,33,6,0822
1,54,6,0822
1,32,6,0822
1,29,6,0822
1,33,6,0822
1,37,6,0822
1,32,6,0822
1,49,6,0822
1,43,6,0822
1,26,6,0822
1,34,6,0822
1,49,6,0822
1,30,6,0822
1,30,6,0822
1,29,6,0822
1,55,6,0822
1,30,6,0822
1,45,6,0822
1,33,7,0822
1,26,7,0822
1,28,7,0822
1,30,7,0822
1,26,7,0822
1,28,7,0822
1,34,7,0822
1,55,7,0822
1,53,7,0822
1,35,7,0822
1,43,7,0822
1,56,7,0822
1,28,7,0822
1,29,7,0822
1,49,7,0822
1,31,7,0822
1,56,7,0822
1,32,7,0822
1,25,7,0822
1,45,7,0822
1,33,7,0822
1,35,7,0822
1,32,7,0822
1,31,7,0822
1,32,7,0822
1,37,7,0822
1,36,7,0822
1,31,7,0822
1,49,7,0822
1,49,7,0822
1,29,7,0822
1,26,7,0822
1,41,7,0822
1,58,7,0822
1,30,7,0822
1,35,7,0822
1,36,7,0822
1,56,7,0822
1,26,7,0822
1,29,7,0822
1,30,7,0822
1,29,7,0822
1,30,7,0822
1,25,7,0822
1,50,7,0822
1,24,7,0822
1,36,8,0822
1,30,8,0822
1,26,8,0822
1,27,8,0822
1,43,8,0822
1,27,8,0822
1,40,8,0822
1,41,8,0822
1,25,8,0822
1,54,8,0822
1,37,8,0822
1,53,8,0822
1,33,8,0822
1,29,8,0822
1,28,8,0822
1,28,8,0822
1,36,8,0822
1,30,8,0822
1,32,8,0822
1,27,8,0822
1,28,8,0822
1,22,8,0822
1,35,8,0822
1,37,8,0822
1,28,8,0822
1,27,8,0822
1,32,8,0822
1,24,8,0822
1,34,8,0822
1,49,8,0822
1,37,8,0822
1,27,8,0822
1,51,8,0822
1,29,8,0822
1,29,8,0822
1,29,8,0822
1,43,8,0822
1,27,8,0822
1,30,8,0822
1,25,8,0822
1,27,8,0822
1,29,9,0822
1,35,9,0822
1,28,9,0822
1,30,9,0822
1,30,9,0822
1,19,9,0822
1,25,9,0822
1,46,9,0822
1,35,9,0822
1,40,9,0822
1,30,9,0822
1,33,9,0822
1,25,9,0822
1,37,9,0822
1,28,9,0822
1,31,9,0822
1,37,9,0822
1,29,9,0822
1,37,9,0822
1,24,9,0822
1,28,9,0822
1,30,9,0822
1,34,9,0822
1,19,9,0822
1,53,10,0822
1,26,10,0822
1,33,10,0822
1,56,10,0822
1,36,10,0822
1,37,10,0822
1,33,10,0822
1,45,10,0822
1,29,10,0822
1,26,10,0822
1,32,10,0822
1,53,10,0822
1,26,10,0822
1,32,10,0822
1,35,10,0822
1,47,10,0822
1,58,10,0822
1,37,10,0822
1,19,10,0822
1,27,11,0822
1,30,11,0822
1,22,11,0822
1,37,11,0822
1,47,11,0822
1,47,11,0822
1,30,11,0822
1,25,11,0822
1,27,11,0822
1,46,11,0822
1,27,11,0822
1,26,11,0822
1,32,12,0822
1,25,12,0822
1,28,12,0822
1,25,12,0822
1,25,12,0822
1,34,12,0822
1,30,13,0822
1,30,13,0822
1,24,13,0822
1,34,14,0822
1,46,14,0822
1,59,14,0822
1,24,15,0822
1,30,15,0822
1,54,15,0822
1,49,15,0822
1,32,15,0822
1,27,15,0822
1,30,15,0822
1,30,15,0822
1,29,15,0822
1,30,15,0822
1,29,15,0822
1,47,15,0822
1,39,15,0822
1,30,15,0822
1,40,15,0822
1,55,15,0822
1,30,15,0822
1,32,16,0822
1,30,16,0822
1,29,16,0822
1,24,16,0822
1,51,16,0822
1,49,16,0822
1,39,16,0822
1,29,16,0822
1,30,16,0822
1,21,16,0822
1,43,16,0822
1,25,16,0822
1,38,16,0822
1,27,16,0822
1,31,16,0822
1,49,16,0822
1,37,16,0822
1,27,16,0822
1,45,16,0822
1,26,16,0822
1,32,16,0822
1,25,16,0822
1,56,16,0822
1,37,16,0822
1,19,16,0822
1,26,16,0822
1,56,16,0822
1,27,16,0822
1,29,16,0822
1,25,16,0822
1,37,16,0822
1,45,16,0822
1,55,16,0822
1,33,16,0822
1,29,16,0822
1,52,16,0822
1,25,16,0822
1,37,16,0822
1,53,16,0822
1,24,16,0822
1,29,16,0822
1,32,16,0822
1,60,17,0822
1,51,17,0822
1,31,17,0822
1,34,17,0822
1,23,17,0822
1,32,17,0822
1,36,17,0822
1,23,17,0822
1,52,17,0822
1,33,17,0822
1,54,17,0822
1,36,17,0822
1,33,17,0822
1,23,17,0822
1,24,17,0822
1,36,17,0822
1,25,17,0822
1,34,17,0822
1,29,17,0822
1,31,17,0822
1,35,17,0822
1,35,17,0822
1,26,17,0822
1,32,17,0822
1,35,17,0822
1,42,17,0822
1,35,17,0822
1,29,17,0822
1,27,17,0822
1,26,17,0822
1,51,17,0822
1,53,17,0822
1,24,17,0822
1,29,17,0822
1,40,17,0822
1,26,17,0822
1,30,17,0822
1,43,17,0822
1,25,17,0822
1,31,17,0822
1,32,17,0822
1,32,17,0822
1,24,17,0822
1,33,17,0822
1,32,17,0822
1,29,17,0822
1,30,17,0822
1,29,17,0822
1,37,17,0822
1,37,17,0822
1,34,17,0822
1,33,17,0822
1,47,17,0822
1,23,17,0822
1,49,17,0822
1,33,17,0822
1,34,17,0822
1,25,17,0822
1,61,17,0822
1,41,17,0822
1,40,17,0822
1,33,17,0822
1,37,17,0822
1,29,17,0822
1,28,17,0822
1,26,17,0822
1,37,17,0822
1,28,17,0822
1,28,17,0822
1,25,17,0822
1,28,17,0822
1,53,17,0822
1,28,17,0822
1,28,17,0822
1,37,17,0822
1,29,17,0822
1,34,17,0822
1,58,17,0822
1,39,17,0822
1,30,17,0822
1,29,17,0822
1,30,17,0822
1,32,17,0822
1,28,18,0822
1,40,18,0822
1,28,17,0822
1,34,18,0822
1,27,18,0822
1,30,18,0822
1,31,18,0822
1,35,18,0822
1,27,18,0822
1,30,18,0822
1,24,18,0822
1,50,18,0822
1,29,18,0822
1,37,18,0822
1,30,18,0822
1,34,18,0822
1,37,18,0822
1,43,18,0822
1,28,18,0822
1,33,18,0822
1,55,18,0822
1,31,18,0822
1,34,18,0822
1,29,18,0822
1,29,18,0822
1,58,18,0822
1,26,18,0822
1,34,18,0822
1,59,18,0822
1,56,18,0822
1,27,18,0822
1,28,18,0822
1,24,18,0822
1,59,18,0822
1,24,18,0822
1,29,18,0822
1,54,18,0822
1,28,18,0822
1,35,18,0822
1,35,18,0822
1,34,18,0822
1,34,18,0822
1,47,18,0822
1,43,18,0822
1,31,18,0822
1,37,18,0822
1,23,18,0822
1,59,18,0822
1,38,18,0822
1,27,18,0822
1,42,18,0822
1,29,18,0822
1,41,19,0822
1,28,19,0822
1,29,19,0822
1,28,19,0822
1,25,19,0822
1,34,19,0822
1,37,19,0822
1,26,19,0822
1,29,19,0822
1,28,19,0822
1,44,19,0822
1,28,19,0822
1,26,19,0822
1,32,19,0822
1,17,19,0822
1,46,19,0822
1,31,19,0822
1,34,19,0822
1,25,19,0822
1,37,19,0822
1,49,19,0822
1,37,19,0822
1,29,19,0822
1,26,19,0822
1,23,19,0822
1,33,19,0822
1,37,19,0822
1,39,19,0822
1,37,19,0822
1,30,19,0822
1,25,19,0822
1,27,19,0822
1,29,19,0822
1,24,19,0822
1,33,19,0822
1,28,19,0822
1,54,19,0822
1,28,19,0822
1,27,19,0822
1,36,19,0822
1,30,19,0822
1,29,19,0822
1,26,19,0822
1,33,20,0822
1,29,20,0822
1,33,20,0822
1,27,20,0822
1,31,20,0822
1,29,20,0822
1,38,20,0822
1,28,20,0822
1,49,20,0822
1,37,20,0822
1,37,20,0822
1,28,20,0822
1,38,20,0822
1,25,20,0822
1,59,20,0822
1,26,20,0822
1,28,20,0822
1,24,20,0822
1,33,20,0822
1,32,20,0822
1,28,20,0822
1,30,20,0822
1,56,20,0822
1,43,20,0822
1,25,20,0822
1,28,20,0822
1,23,20,0822
1,28,20,0822
1,29,20,0822
1,56,20,0822
1,29,20,0822
1,28,20,0822
1,31,20,0822
1,30,20,0822
1,34,20,0822
1,30,21,0822
1,30,21,0822
1,56,21,0822
1,28,21,0822
1,29,21,0822
1,29,21,0822
1,51,21,0822
1,28,21,0822
1,30,21,0822
1,37,21,0822
1,42,21,0822
1,39,21,0822
1,47,21,0822
1,37,21,0822
1,25,22,0822
1,33,22,0822
1,30,22,0822
1,22,22,0822
1,33,22,0822
1,26,22,0822
1,24,22,0822
1,23,22,0822
1,35,22,0822
1,28,22,0822
1,34,22,0822
1,22,22,0822
1,34,22,0822
1,28,22,0822
1,23,22,0822
1,29,22,0822
1,23,22,0822
1,49,22,0822
1,28,23,0822
1,41,23,0822
1,28,23,0822
1,34,23,0822
1,23,23,0822
1,35,23,0822
1,26,23,0822
1,34,23,0822
1,23,23,0822
1,23,23,0822
1,26,23,0822
1,23,23,0822
1,26,0,0823
1,54,0,0823
1,22,5,0823
1,54,5,0823
1,30,5,0823
1,29,5,0823
1,51,5,0823
1,29,5,0823
1,53,6,0823
1,28,6,0823
1,29,6,0823
1,37,6,0823
1,33,6,0823
1,21,6,0823
1,49,6,0823
1,33,6,0823
1,29,6,0823
1,17,6,0823
1,25,6,0823
1,32,6,0823
1,36,6,0823
1,30,6,0823
1,25,6,0823
1,45,7,0823
1,28,7,0823
1,30,7,0823
1,35,7,0823
1,34,7,0823
1,56,7,0823
1,43,7,0823
1,34,7,0823
1,26,7,0823
1,30,7,0823
1,51,7,0823
1,34,7,0823
1,25,7,0823
1,50,7,0823
1,45,7,0823
1,29,7,0823
1,43,7,0823
1,29,7,0823
1,23,7,0823
1,25,7,0823
1,25,7,0823
1,43,7,0823
1,38,7,0823
1,53,7,0823
1,25,7,0823
1,29,7,0823
1,29,7,0823
1,28,7,0823
1,32,7,0823
1,31,7,0823
1,37,7,0823
1,30,7,0823
1,31,7,0823
1,36,7,0823
1,49,7,0823
1,49,7,0823
1,49,7,0823
1,24,7,0823
1,42,7,0823
1,38,7,0823
1,24,7,0823
1,29,7,0823
1,33,7,0823
1,23,7,0823
1,53,7,0823
1,31,7,0823
1,36,7,0823
1,51,7,0823
1,26,7,0823
1,30,7,0823
1,33,7,0823
1,25,7,0823
1,41,7,0823
1,63,7,0823
1,35,7,0823
1,25,7,0823
1,26,7,0823
1,37,8,0823
1,31,8,0823
1,30,8,0823
1,49,8,0823
1,40,8,0823
1,49,8,0823
1,32,8,0823
1,34,8,0823
1,47,8,0823
1,49,8,0823
1,31,8,0823
1,59,8,0823
1,29,8,0823
1,24,8,0823
1,27,8,0823
1,28,8,0823
1,46,8,0823
1,28,8,0823
1,28,8,0823
1,33,8,0823
1,49,8,0823
1,27,8,0823
1,52,8,0823
1,29,8,0823
1,31,8,0823
1,44,8,0823
1,34,8,0823
1,29,8,0823
1,37,8,0823
1,30,8,0823
1,55,8,0823
1,27,8,0823
1,43,8,0823
1,25,8,0823
1,39,8,0823
1,47,8,0823
1,54,8,0823
1,63,8,0823
1,17,8,0823
1,32,8,0823
1,37,8,0823
1,33,8,0823
1,31,8,0823
1,30,8,0823
1,36,8,0823
1,37,8,0823
1,39,8,0823
1,36,8,0823
1,27,8,0823
1,26,8,0823
1,27,8,0823
1,37,8,0823
1,31,8,0823
1,29,8,0823
1,60,8,0823
1,58,8,0823
1,29,8,0823
1,37,8,0823
1,24,8,0823
1,43,8,0823
1,29,8,0823
1,28,8,0823
1,28,8,0823
1,48,8,0823
1,37,8,0823
1,52,8,0823
1,25,9,0823
1,30,9,0823
1,27,9,0823
1,60,8,0823
1,41,9,0823
1,47,9,0823
1,27,9,0823
1,30,9,0823
1,31,9,0823
1,47,9,0823
1,40,9,0823
1,37,9,0823
1,33,9,0823
1,31,9,0823
1,37,9,0823
1,27,9,0823
1,36,9,0823
1,47,9,0823
1,28,9,0823
1,35,9,0823
1,30,9,0823
1,55,9,0823
1,26,9,0823
1,30,9,0823
1,30,9,0823
1,25,9,0823
1,25,9,0823
1,33,9,0823
1,26,10,0823
1,50,10,0823
1,36,10,0823
1,29,10,0823
1,29,10,0823
1,30,10,0823
1,27,10,0823
1,35,10,0823
1,37,10,0823
1,26,10,0823
1,24,10,0823
1,29,10,0823
1,19,10,0823
1,29,10,0823
1,51,10,0823
1,29,10,0823
1,29,11,0823
1,50,11,0823
1,41,11,0823
1,42,11,0823
1,37,11,0823
1,54,11,0823
1,35,11,0823
1,26,11,0823
1,57,11,0823
1,48,11,0823
1,26,11,0823
1,34,11,0823
1,42,11,0823
1,19,11,0823
1,39,11,0823
1,22,11,0823
1,27,11,0823
1,31,11,0823
1,41,11,0823
1,49,11,0823
1,27,11,0823
1,31,11,0823
1,42,11,0823
1,27,11,0823
1,59,11,0823
1,31,11,0823
1,36,11,0823
1,47,11,0823
1,31,11,0823
1,35,11,0823
1,27,11,0823
1,49,11,0823
1,31,11,0823
1,36,11,0823
1,37,11,0823
1,36,12,0823
1,29,12,0823
1,51,12,0823
1,55,12,0823
1,59,12,0823
1,53,12,0823
1,29,12,0823
1,31,12,0823
1,57,12,0823
1,29,12,0823
1,26,12,0823
1,34,12,0823
1,28,12,0823
1,37,12,0823
1,49,12,0823
1,47,12,0823
1,37,12,0823
1,40,12,0823
1,29,12,0823
1,32,12,0823
1,31,12,0823
1,43,12,0823
1,59,12,0823
1,29,12,0823
1,49,12,0823
1,24,12,0823
1,37,12,0823
1,49,12,0823
1,44,12,0823
1,25,12,0823
1,37,12,0823
1,34,12,0823
1,26,12,0823
1,23,12,0823
1,31,12,0823
1,40,12,0823
1,40,12,0823
1,35,13,0823
1,32,13,0823
1,36,13,0823
1,28,13,0823
1,31,13,0823
1,44,13,0823
1,39,13,0823
1,48,13,0823
1,27,13,0823
1,35,13,0823
1,47,13,0823
1,41,13,0823
1,45,13,0823
1,24,13,0823
1,37,13,0823
1,32,13,0823
1,31,13,0823
1,36,13,0823
1,39,13,0823
1,55,13,0823
1,24,13,0823
1,31,13,0823
1,41,13,0823
1,27,13,0823
1,59,13,0823
1,32,13,0823
1,32,13,0823
1,57,14,0823
1,27,14,0823
1,43,14,0823
1,34,14,0823
1,53,14,0823
1,28,14,0823
1,47,14,0823
1,46,14,0823
1,23,14,0823
1,28,14,0823
1,29,14,0823
1,31,14,0823
1,28,14,0823
1,41,14,0823
1,32,14,0823
1,31,14,0823
1,42,14,0823
1,49,14,0823
1,26,14,0823
1,26,14,0823
1,50,14,0823
1,33,14,0823
1,35,14,0823
1,23,14,0823
1,36,14,0823
1,49,14,0823
1,50,15,0823
1,39,15,0823
1,29,15,0823
1,33,15,0823
1,25,15,0823
1,25,14,0823
1,36,15,0823
1,37,15,0823
1,26,15,0823
1,49,15,0823
1,33,15,0823
1,28,15,0823
1,36,15,0823
1,46,15,0823
1,31,15,0823
1,49,15,0823
1,29,15,0823
1,60,15,0823
1,33,15,0823
1,29,15,0823
1,32,15,0823
1,59,15,0823
1,56,15,0823
1,31,15,0823
1,33,15,0823
1,59,15,0823
1,36,15,0823
1,31,15,0823
1,26,15,0823
1,59,15,0823
1,24,15,0823
1,30,16,0823
1,37,16,0823
1,19,16,0823
1,24,16,0823
1,42,16,0823
1,41,16,0823
1,30,16,0823
1,23,16,0823
1,53,16,0823
1,26,16,0823
1,51,16,0823
1,32,16,0823
1,57,16,0823
1,26,16,0823
1,29,16,0823
1,27,16,0823
1,29,16,0823
1,29,16,0823
1,69,16,0823
1,31,16,0823
1,39,16,0823
1,29,16,0823
1,42,16,0823
1,43,16,0823
1,25,16,0823
1,48,16,0823
1,43,16,0823
1,21,16,0823
1,35,16,0823
1,40,16,0823
1,29,16,0823
1,34,16,0823
1,42,16,0823
1,30,16,0823
1,36,16,0823
1,28,16,0823
1,43,16,0823
1,56,16,0823
1,28,16,0823
1,27,16,0823
1,32,16,0823
1,37,16,0823
1,31,16,0823
1,32,16,0823
1,34,16,0823
1,25,16,0823
1,37,16,0823
1,41,16,0823
1,49,16,0823
1,37,16,0823
1,52,16,0823
1,27,16,0823
1,42,16,0823
1,32,16,0823
1,50,16,0823
1,45,16,0823
1,30,16,0823
1,29,16,0823
1,44,16,0823
1,40,16,0823
1,29,16,0823
1,29,16,0823
1,55,16,0823
1,56,16,0823
1,27,16,0823
1,37,16,0823
1,56,16,0823
1,29,16,0823
1,27,16,0823
1,26,17,0823
1,34,16,0823
1,29,17,0823
1,28,17,0823
1,47,17,0823
1,25,17,0823
1,42,17,0823
1,49,17,0823
1,37,17,0823
1,30,17,0823
1,35,17,0823
1,37,17,0823
1,43,17,0823
1,25,17,0823
1,29,17,0823
1,29,17,0823
1,31,17,0823
1,30,17,0823
1,23,17,0823
1,31,17,0823
1,35,17,0823
1,30,17,0823
1,40,17,0823
1,26,17,0823
1,24,17,0823
1,26,17,0823
1,27,17,0823
1,37,17,0823
1,30,17,0823
1,30,17,0823
1,37,17,0823
1,31,17,0823
1,29,17,0823
1,29,17,0823
1,47,17,0823
1,30,17,0823
1,27,17,0823
1,33,17,0823
1,33,17,0823
1,27,17,0823
1,46,17,0823
1,30,17,0823
1,54,17,0823
1,24,17,0823
1,29,17,0823
1,28,17,0823
1,24,17,0823
1,44,17,0823
1,51,17,0823
1,37,17,0823
1,41,17,0823
1,58,17,0823
1,28,17,0823
1,38,17,0823
1,29,17,0823
1,41,17,0823
1,26,17,0823
1,28,17,0823
1,31,17,0823
1,28,17,0823
1,47,17,0823
1,37,17,0823
1,30,17,0823
1,23,17,0823
1,31,17,0823
1,33,17,0823
1,38,17,0823
1,33,17,0823
1,40,18,0823
1,41,18,0823
1,31,18,0823
1,25,18,0823
1,28,18,0823
1,44,18,0823
